ID;Year_of_Birth;Education_Level;Marital_Status;Annual_Salary;Children_at_Home;Teens_at_Home;Registration_Date;Days_Since_Last_Purchase;Electronics_Spending;Toy_Spending;Furniture_Spending;Utilities_Spending;Food_Spending;Clothing_Spending;Number_of_Discount_Purchases;Number_of_Web_Purchases;Number_of_Catalog_Purchases;Number_of_Store_Purchases;Number_of_Website_Visits_per_Month;Campaign_1_Purchase;Campaign_2_Purchase;Campaign_3_Purchase;Campaign_4_Purchase;Campaign_5_Purchase;Purchased;Country
938;1981;College Degree;Single;40211;1;1;7/2/23;30;51;1;7;2;1;25;2;2;1;2;8;1;0;0;0;0;0;United States
7873;1973;Doctorate;Married;63516;1;1;7/6/20;30;141;11;114;15;14;5;4;4;1;7;5;0;0;0;0;0;0;Chile
9967;1974;College Degree;Divorced;53034;1;1;5/2/23;30;160;15;196;15;11;50;8;6;1;7;8;0;0;0;0;0;0;Portugal
1087;1975;Master's Degree;Married;22669;1;0;5/4/23;30;16;14;36;37;22;48;3;4;1;2;9;0;0;0;0;0;1;United States
8314;1982;College Degree;Single;79908;0;0;4/5/20;30;557;129;761;29;185;111;1;5;6;7;2;0;0;1;0;0;0;United States
3762;1986;Doctorate;Single;69867;0;0;4/2/20;30;196;0;512;33;130;54;1;3;5;8;1;0;0;0;1;0;1;Spain
10383;1966;College Degree;Divorced;70287;0;0;4/2/20;30;295;35;482;121;120;40;1;5;5;10;3;0;0;0;0;0;1;Brazil
6798;1966;College Degree;Single;37070;1;1;3/5/22;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;1;Spain
4168;1966;College Degree;Single;37070;1;1;3/5/22;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;1;United States
6690;1966;Master's Degree;Single;38179;1;1;3/2/23;30;38;4;22;4;2;20;4;3;1;3;7;0;0;0;0;0;0;Spain
10602;1983;College Degree;Single;39922;1;0;2/2/23;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;Argentina
3220;1983;College Degree;Single;39922;1;0;2/2/23;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;Germany
5424;1983;College Degree;Single;39922;1;0;2/2/23;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;Spain
7488;1963;Master's Degree;Single;64191;0;1;1/4/23;30;420;15;186;151;38;15;3;5;3;13;3;0;0;0;0;0;0;United States
5289;1975;High School;Single;41658;1;1;11/9/19;30;8;4;12;15;4;29;2;1;1;2;4;0;0;0;0;0;0;Brazil
347;1976;College Degree;Divorced;40780;0;1;9/8/19;30;229;27;71;13;3;34;4;7;1;5;9;0;0;0;0;0;0;Chile
5236;1979;College Degree;Married;77568;0;1;8/4/22;30;1230;0;396;232;178;158;1;10;2;8;5;0;1;1;1;0;0;United States
9478;1985;College Degree;Single;66503;1;0;8/2/22;30;91;64;128;65;3;50;2;4;3;6;3;0;0;0;0;0;0;United States
477;1986;College Degree;Single;83512;0;0;6/2/21;31;1060;61;835;80;20;101;1;4;7;10;1;1;0;1;1;1;1;United States
7411;1964;Doctorate;Single;31686;1;1;6/5/18;31;11;0;5;0;0;1;2;1;0;3;6;0;0;0;0;0;0;Spain
3107;1976;College Degree;Married;71322;0;1;5/2/18;31;121;24;124;24;15;42;1;4;1;7;2;0;0;0;0;0;0;Brazil
7437;1988;College Degree;Single;27938;1;0;4/3/21;31;13;0;8;2;1;5;1;1;0;4;3;0;0;0;0;0;0;Brazil
255;1951;College Degree;Divorced;22263;1;1;3/2/21;31;17;0;2;0;0;2;2;1;0;3;6;0;0;0;0;0;0;United States
3790;1956;College Degree;Married;34633;2;1;1/4/21;31;8;1;5;0;0;1;1;1;0;2;6;0;0;0;0;0;0;Spain
749;1981;College Degree;Married;42162;1;0;11/1/23;31;46;7;59;2;4;27;2;3;1;3;6;1;0;0;0;0;1;United States
1503;1976;Doctorate;Married;162397;1;1;6/3/20;31;85;1;16;2;1;2;0;0;0;1;1;0;0;0;0;0;0;United States
8650;1978;College Degree;Divorced;54162;1;1;3/5/22;31;5;6;10;6;5;10;1;1;0;3;4;0;0;0;0;0;0;United States
607;1955;High School;Divorced;41769;0;1;2/7/23;31;302;29;131;32;0;27;6;8;1;7;8;0;0;0;0;0;0;Argentina
1008;1981;Doctorate;Married;44953;0;0;12/4/22;31;728;17;133;11;8;124;1;7;3;13;6;1;0;0;0;0;0;Germany
9396;1978;Doctorate;Single;37717;1;0;11/4/22;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;Spain
933;1978;Doctorate;Single;37717;1;0;11/4/22;31;9;0;6;4;1;5;1;1;0;2;9;0;0;0;0;0;0;United States
5710;1970;College Degree;Married;40548;0;1;10/7/20;31;110;0;5;2;0;3;2;2;1;4;5;0;1;0;0;0;0;Brazil
2882;1975;High School;Divorced;67893;0;1;10/1/19;31;711;28;142;49;18;47;2;3;2;9;8;0;0;0;0;0;0;Spain
2379;1953;College Degree;Single;69267;0;0;9/4/22;31;778;44;499;95;73;146;2;3;4;5;7;0;0;0;0;0;1;Spain
5342;1976;Elementary School;Divorced;9548;1;0;8/8/19;31;0;1;3;10;6;9;2;1;0;3;8;0;0;0;0;0;0;Chile
3262;1958;College Degree;Single;68281;0;0;8/7/19;31;995;112;417;42;48;41;1;2;9;13;5;0;0;0;0;0;1;United States
5832;1960;High School;Married;92556;0;0;4/4/22;32;493;183;352;184;23;28;0;3;5;13;0;0;0;0;0;0;0;United States
5025;1979;College Degree;Single;48526;1;0;12/1/23;32;23;17;23;43;20;9;1;2;1;4;3;0;0;0;0;0;0;United States
569;1991;College Degree;Single;90273;0;0;12/2/23;32;704;129;853;120;74;111;1;5;6;7;2;0;1;1;1;0;1;United States
3102;1981;High School;Married;19414;1;0;10/1/23;32;2;3;12;3;5;7;1;1;0;3;8;0;0;0;0;0;0;Chile
9449;1958;Doctorate;Single;79761;0;1;10/4/20;32;415;5;124;15;35;11;1;5;2;11;3;0;0;0;0;0;0;Spain
8104;1951;Doctorate;Single;53312;0;0;8/9/20;32;241;0;12;0;0;25;1;5;1;5;7;0;0;0;0;0;0;United States
75;1982;High School;Married;41039;0;0;7/4/23;32;34;11;137;179;61;45;1;8;1;5;8;0;0;0;0;0;0;Portugal
6421;1961;College Degree;Married;88347;0;0;7/3/20;32;1050;178;555;77;138;118;1;4;7;9;1;0;0;0;1;0;0;United States
3037;1983;Doctorate;Single;50150;0;0;6/5/22;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;0;Chile
4698;1983;Doctorate;Single;50150;0;0;6/5/22;32;135;46;92;65;61;11;2;5;2;7;5;0;0;0;0;0;0;United States
948;1971;College Degree;Single;10245;1;0;5/3/23;32;4;7;7;6;4;13;3;1;2;2;5;0;0;0;0;0;0;United States
6177;1985;Doctorate;Single;33454;1;0;5/8/20;32;76;10;56;3;1;23;2;4;0;4;8;0;0;0;0;0;0;Portugal
3517;1952;College Degree;Single;40887;1;1;5/6/20;32;50;4;44;10;10;43;3;3;1;3;9;0;0;0;0;0;1;United States
3491;1975;College Degree;Married;55914;0;1;4/7/23;32;384;60;364;119;101;232;4;11;6;8;7;0;0;0;0;0;0;Portugal
7610;1983;College Degree;Married;37292;1;0;4/5/22;32;275;0;86;10;23;66;5;6;3;5;8;0;0;0;0;0;0;United States
4377;1971;College Degree;Single;52914;0;1;1/7/20;32;254;10;44;30;10;227;2;7;3;3;7;1;0;0;0;0;0;Chile
9850;1972;High School;Single;24884;1;0;11/9/22;32;3;6;7;0;0;3;1;0;0;3;7;0;0;0;0;0;0;United States
5544;1970;College Degree;Single;67384;0;1;11/7/20;32;957;40;175;158;53;107;2;7;8;5;5;0;1;0;0;0;0;United States
6497;1960;College Degree;Single;51651;0;1;11/7/19;32;293;6;23;13;6;92;4;6;2;5;8;0;0;0;0;0;0;Brazil
4543;1980;College Degree;Single;82497;0;0;10/8/22;32;777;129;573;216;21;203;1;2;7;9;4;0;0;1;0;0;0;Spain
5117;1963;High School;Single;32632;0;0;8/2/19;32;63;151;137;153;19;53;2;4;4;8;5;0;0;0;0;0;0;United States
1448;1963;Master's Degree;Single;33562;1;2;6/4/21;33;21;12;12;0;3;3;3;2;0;4;4;0;0;0;0;0;0;Argentina
6887;1967;College Degree;Single;79146;1;1;4/4/21;33;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;0;Germany
7500;1967;College Degree;Single;79146;1;1;4/4/21;33;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;0;United States
2724;1981;Master's Degree;Single;36143;1;0;3/2/21;33;12;0;1;0;0;6;1;0;1;2;3;0;0;0;0;0;0;United States
2256;1973;Master's Degree;Single;27159;1;1;3/7/21;33;17;0;3;0;0;1;2;1;0;3;6;0;0;0;0;0;0;United States
1100;1960;Master's Degree;Married;41275;1;2;3/4/21;33;24;4;22;0;2;9;4;3;1;3;5;0;0;0;0;0;0;Chile
7725;1965;High School;Single;76800;0;0;3/8/18;33;173;26;255;35;71;81;1;4;4;7;1;0;0;0;0;0;0;Argentina
2612;1987;College Degree;Single;75794;0;0;12/1/23;33;754;160;625;63;32;48;1;7;5;12;3;0;0;0;1;0;0;Spain
113;1951;College Degree;Single;30833;1;1;7/1/23;33;11;0;7;3;1;6;2;1;0;3;5;0;0;0;0;0;0;United States
2868;1949;Doctorate;Single;26518;1;1;4/8/20;33;20;1;28;3;3;2;3;2;0;3;8;0;0;0;0;0;1;Portugal
4216;1981;College Degree;Single;91065;0;0;2/4/23;33;822;114;108;179;137;114;1;7;9;9;3;0;0;1;1;0;1;United States
199;1962;Master's Degree;Single;45183;0;0;1/5/22;33;219;3;60;12;9;12;1;4;1;7;7;0;1;0;0;0;0;Chile
359;1950;College Degree;Married;48070;0;1;1/7/23;33;373;14;83;6;9;19;3;8;2;6;7;0;0;0;0;0;0;United States
8842;1971;College Degree;Divorced;30372;1;1;12/4/22;33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;0;United States
2154;1971;College Degree;Divorced;30372;1;1;12/4/22;33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;0;United States
6050;1975;High School;Single;57036;0;1;12/11/19;33;1171;43;219;19;14;47;4;6;3;13;9;1;0;0;0;0;0;Argentina
9204;1970;College Degree;Divorced;66731;0;1;9/12/19;33;371;159;194;58;106;141;4;4;3;6;3;0;0;0;0;0;0;United States
4472;1970;Doctorate;Divorced;35682;1;0;6/3/21;34;23;0;8;6;2;18;1;1;1;3;2;0;0;0;0;0;0;Brazil
6864;1989;Master's Degree;Divorced;10979;0;0;5/4/21;34;8;4;10;2;2;4;2;3;0;3;5;0;0;0;0;0;0;Brazil
10617;1989;Master's Degree;Divorced;10979;0;0;5/4/21;34;8;4;10;2;2;4;2;3;0;3;5;0;0;0;0;0;0;United States
3924;1965;Doctorate;Divorced;57912;0;1;3/2/21;34;801;0;80;0;0;35;5;8;3;12;5;0;1;0;0;0;0;Spain
5654;1972;College Degree;Single;36026;2;1;3/3/21;34;20;4;10;6;4;17;2;2;0;3;6;0;0;0;0;0;0;Brazil
9216;1971;College Degree;Single;35788;1;1;1/4/21;34;23;2;11;3;1;4;2;2;0;3;6;0;0;0;0;0;0;Chile
8086;1959;College Degree;Single;42243;1;1;12/11/20;34;48;0;2;0;0;5;2;2;0;3;7;0;0;0;0;0;0;Spain
9097;1956;College Degree;Divorced;46086;0;1;11/3/20;34;244;8;32;7;2;50;4;3;1;8;4;0;0;0;0;0;0;United States
7631;1978;Master's Degree;Married;61346;1;0;10/6/20;34;562;58;168;43;16;142;1;5;7;10;3;0;0;0;0;0;0;Argentina
7275;1971;Master's Degree;Single;33316;1;1;10/4/20;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;Portugal
8334;1971;Master's Degree;Single;33316;1;1;10/4/20;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;United States
1987;1987;Elementary School;Single;21063;1;0;9/4/23;34;1;10;11;19;3;15;2;2;0;3;6;0;0;0;0;0;0;United States
2281;1970;College Degree;Single;33697;1;0;9/3/23;34;4;3;7;0;3;11;1;1;0;2;7;1;0;0;0;0;0;Germany
7034;1978;High School;Single;25804;1;0;9/1/20;34;8;7;9;13;6;12;2;2;0;3;8;0;0;0;0;0;0;Chile
2797;1977;College Degree;Single;72117;0;1;8/5/22;34;707;20;171;65;60;50;1;9;7;9;5;0;0;0;0;0;0;United States
3934;1966;College Degree;Single;61286;0;1;8/2/20;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;0;Argentina
2493;1966;College Degree;Single;61286;0;1;8/2/20;34;356;0;107;19;9;117;2;7;1;8;5;0;0;0;0;0;0;Germany
3759;1958;College Degree;Married;65196;0;2;7/4/23;34;743;19;181;12;0;200;2;7;6;11;5;1;0;0;0;0;0;United States
965;1971;College Degree;Divorced;55635;0;1;11/7/22;34;235;65;164;50;49;27;4;7;3;7;6;0;0;0;0;0;0;Portugal
7378;1981;Master's Degree;Married;42021;1;0;8/8/22;34;393;5;136;7;5;27;5;10;1;6;9;1;0;0;0;0;0;United States
1859;1972;Master's Degree;Single;75251;0;0;8/8/22;34;721;111;925;97;18;18;1;7;6;5;5;0;0;0;0;0;1;Germany
6263;1968;College Degree;Married;35322;1;2;8/4/22;34;28;9;37;12;7;13;3;2;0;4;8;0;0;0;0;0;0;United States
2072;1969;Doctorate;Married;53374;0;1;8/3/22;34;896;10;101;13;10;34;6;4;2;9;9;1;0;0;0;0;1;Chile
8908;1959;College Degree;Single;87195;0;0;5/8/18;35;217;76;690;50;26;38;1;3;11;5;1;0;0;0;0;0;1;Chile
738;1981;High School;Single;42395;1;1;4/4/18;35;48;13;57;24;15;25;4;3;1;4;7;0;0;0;0;0;0;Argentina
10129;1966;College Degree;Married;82427;0;0;3/12/20;35;482;147;509;104;107;107;1;3;5;12;1;0;0;1;0;0;0;United States
807;1969;Master's Degree;Married;44602;1;1;2/3/21;35;167;2;89;0;0;34;6;6;1;4;8;0;0;0;0;0;0;Argentina
3334;1951;College Degree;Single;94642;0;0;2/12/18;35;879;143;797;106;143;143;0;5;7;9;1;0;0;1;1;0;0;United States
5423;1983;College Degree;Married;28359;1;0;10/3/23;35;6;0;5;2;1;2;1;1;0;2;7;0;0;0;0;0;0;Spain
4426;1975;College Degree;Single;55801;1;1;9/4/23;35;367;4;51;6;4;95;6;7;2;6;7;0;0;0;1;0;0;Portugal
10489;1973;College Degree;Single;92955;0;0;8/1/23;35;693;21;925;31;24;84;1;6;7;9;2;0;0;1;1;0;1;Spain
2570;1968;College Degree;Married;56534;0;1;7/4/23;35;691;7;61;10;0;46;4;10;4;7;8;0;1;0;0;1;1;United States
3834;1962;College Degree;Single;69627;0;1;3/2/23;35;231;161;215;171;30;53;2;8;2;11;5;0;0;0;0;0;0;Portugal
590;1970;Master's Degree;Divorced;78579;0;0;12/4/22;35;816;66;549;216;66;99;1;5;6;4;3;0;0;0;0;0;1;United States
4791;1980;College Degree;Married;44964;1;1;12/3/22;35;19;1;17;2;0;2;1;1;0;3;8;0;0;0;0;0;0;Brazil
5304;1974;Doctorate;Single;30899;1;0;10/7/22;35;24;0;8;0;0;1;2;1;0;3;6;0;0;0;0;0;0;Spain
2426;1964;Doctorate;Divorced;78825;0;0;9/2/22;35;483;74;114;169;37;18;1;5;10;13;3;0;0;0;0;0;1;United States
35;1987;College Degree;Single;25545;1;0;9/8/19;35;32;1;64;16;12;85;3;2;2;3;6;0;0;0;0;0;1;United States
8041;1971;Doctorate;Divorced;47111;0;1;9/8/19;35;595;71;153;120;112;41;6;3;2;10;9;0;0;0;0;0;0;Spain
3584;1955;Doctorate;Single;49667;0;0;8/4/22;35;1181;26;120;17;13;39;2;5;10;5;8;1;0;0;0;0;1;Chile
7718;1947;Master's Degree;Married;66000;0;0;4/4/22;36;244;51;270;101;0;45;1;1;3;5;1;0;0;0;0;0;0;United States
8605;1964;Doctorate;Married;46910;1;1;3/4/21;36;48;0;14;0;0;6;2;2;0;3;6;0;0;0;0;0;0;United States
1646;1972;Elementary School;Single;25224;1;0;3/3/21;36;4;9;12;11;2;8;2;1;1;3;3;0;0;0;0;0;0;Chile
9206;1968;College Degree;Married;77382;0;1;1/7/18;36;491;48;231;112;105;134;2;5;7;12;1;0;0;1;0;0;0;United States
10757;1967;Doctorate;Divorced;28420;1;0;12/1/23;36;4;2;5;2;0;0;1;1;0;2;6;0;0;0;0;0;0;United States
6885;1977;College Degree;Divorced;32952;1;0;12/1/20;36;38;0;12;3;1;1;1;2;0;3;7;0;0;0;0;0;0;Chile
907;1975;College Degree;Single;46149;0;1;11/7/23;36;254;6;71;4;0;27;5;5;1;7;5;0;0;0;0;0;0;United States
1150;1899;Doctorate;Married;83532;0;0;9/3/23;36;755;144;562;104;64;224;1;4;6;4;1;0;0;1;0;0;0;United States
3867;1947;Doctorate;Married;73059;0;1;8/8/23;36;410;112;420;0;82;71;1;9;3;13;4;0;0;0;0;0;0;United States
3859;1947;Doctorate;Married;73059;0;1;8/8/23;36;410;112;420;0;82;71;1;9;3;13;4;0;0;0;0;0;0;Spain
3265;1959;College Degree;Single;35701;0;0;3/1/23;36;21;1;9;7;3;5;1;1;0;3;6;0;0;0;0;0;0;United States
4418;1983;Master's Degree;Single;89616;0;0;2/4/23;36;671;47;655;145;111;15;1;7;5;12;2;0;0;0;0;0;1;Chile
4611;1970;College Degree;Married;105471;0;0;1/1/23;36;1009;181;104;202;21;207;0;9;8;13;3;0;0;1;1;0;1;United States
4530;1948;Master's Degree;Divorced;78427;0;0;10/4/22;36;972;19;595;180;26;138;3;3;7;10;3;0;0;0;1;0;1;Germany
7736;1986;College Degree;Single;22518;1;0;10/4/22;36;11;7;12;2;2;27;2;2;1;2;5;1;0;0;0;0;1;United States
9949;1976;College Degree;Single;59809;0;2;10/4/22;36;598;16;141;32;41;49;3;3;3;6;8;0;0;0;0;0;0;Chile
942;1982;College Degree;Single;39660;1;0;8/8/19;36;139;13;78;20;13;36;3;7;1;3;9;0;0;0;0;0;1;United States
6181;1950;High School;Married;52203;0;0;7/8/22;36;488;21;238;56;108;28;1;8;7;11;6;0;0;0;0;0;0;Portugal
7660;1973;Doctorate;Single;35860;1;1;5/4/21;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;1;Chile
2055;1973;Doctorate;Divorced;35860;1;1;5/4/21;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;0;United States
5107;1973;Doctorate;Divorced;35860;1;1;5/4/21;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;0;United States
1626;1973;Doctorate;Divorced;35860;1;1;5/4/21;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;1;Spain
6428;1950;Doctorate;Divorced;76842;0;0;5/3/18;37;605;10;345;84;54;32;1;1;8;7;0;0;0;0;0;0;0;United States
9617;1951;College Degree;Single;15033;0;0;4/3/21;37;0;4;5;6;0;4;1;1;0;3;3;0;0;0;0;0;0;Spain
4339;1970;Doctorate;Single;67353;0;1;12/8/23;37;702;17;151;0;8;35;5;5;6;12;2;0;0;0;0;0;0;Brazil
7235;1975;High School;Single;17003;1;0;12/9/20;37;2;5;12;4;8;7;3;2;0;4;5;0;0;0;0;0;0;Germany
8527;1965;Master's Degree;Married;65735;1;1;12/7/20;37;239;7;119;4;15;11;5;6;2;6;7;0;0;0;0;0;0;United States
1968;1971;College Degree;Divorced;45684;1;0;12/2/20;37;5;1;5;10;0;7;1;1;0;2;7;0;0;0;0;0;0;Spain
9862;1969;College Degree;Married;21918;1;0;11/2/23;37;1;6;7;11;5;3;2;2;0;3;6;0;0;0;0;0;0;Chile
11075;1978;College Degree;Single;51267;1;1;10/7/23;37;183;2;64;7;2;12;4;3;3;5;4;0;0;0;0;0;0;Chile
6658;1972;College Degree;Married;59868;0;1;7/4/23;37;771;51;154;54;10;154;7;11;2;12;6;0;0;0;0;0;0;United States
4552;1991;College Degree;Single;51373;0;0;6/4/23;37;83;2;101;64;26;117;1;3;5;3;4;0;0;0;0;0;0;United States
10377;1958;Master's Degree;Married;46692;0;1;6/6/20;37;170;6;97;24;12;88;3;6;1;5;6;0;0;0;0;0;0;United States
5336;1971;Master's Degree;Married;157733;1;0;6/4/20;37;39;1;9;2;0;8;0;1;0;1;1;0;0;0;0;0;0;United States
10350;1950;Doctorate;Single;54432;2;1;5/9/20;37;33;0;5;0;0;0;1;1;0;3;4;0;0;0;0;0;0;United States
11071;1984;College Degree;Single;79607;0;0;4/1/23;37;450;133;951;173;0;216;1;3;6;6;1;0;0;0;0;0;1;Chile
11100;1972;College Degree;Divorced;51813;1;1;4/11/20;37;51;2;7;0;1;2;2;2;0;3;7;0;0;0;0;0;0;Chile
6516;1989;Elementary School;Single;17487;1;0;3/5/22;37;0;0;1;7;4;6;1;1;0;2;7;0;0;0;0;0;0;Brazil
1734;1968;Doctorate;Married;40706;2;1;1/2/23;37;59;0;11;4;2;5;4;3;0;4;7;0;0;0;0;0;0;Spain
2131;1959;Doctorate;Divorced;62859;0;1;12/2/22;37;1063;89;102;16;12;25;4;9;4;6;6;0;0;0;0;0;0;United States
6439;1958;College Degree;Single;61074;0;1;8/2/22;37;789;0;133;0;28;152;7;11;5;8;7;0;0;0;0;0;0;Spain
10591;1969;College Degree;Divorced;43638;0;1;8/6/19;37;63;10;83;7;19;19;2;4;1;4;7;0;0;0;0;0;0;United States
9797;1956;College Degree;Single;58116;0;1;4/7/21;38;228;19;130;4;11;51;2;3;3;8;2;0;0;0;0;0;0;United States
9336;1969;Doctorate;Divorced;62187;0;1;3/4/21;38;512;0;83;0;0;41;3;6;2;10;4;0;0;0;0;0;0;United States
2174;1954;College Degree;Single;46344;1;1;3/8/18;38;11;1;6;2;1;6;2;1;1;2;5;0;0;0;0;0;0;Portugal
3197;1980;College Degree;Single;77353;0;1;12/1/23;38;275;59;107;69;101;59;2;6;4;8;4;0;0;0;0;0;0;United States
9185;1966;Doctorate;Single;69759;0;0;10/1/23;38;452;20;514;13;30;0;3;4;6;5;3;0;0;0;0;0;1;United States
905;1986;College Degree;Divorced;21846;1;0;10/4/23;38;7;17;18;6;10;26;4;4;0;3;8;0;0;0;0;0;0;Spain
10858;1975;College Degree;Married;76532;1;1;9/9/20;38;355;30;177;90;138;30;4;9;5;7;5;0;0;0;0;0;0;United States
8925;1965;Master's Degree;Single;70053;0;1;7/3/20;38;512;53;98;81;179;89;3;8;5;10;5;0;0;0;0;0;0;United States
2499;1958;High School;Single;75342;0;1;5/6/20;38;204;97;97;21;118;26;1;5;2;10;4;0;0;0;0;0;0;United States
1109;1982;Master's Degree;Married;27590;1;0;4/4/23;38;6;0;5;0;0;1;1;1;0;2;7;0;0;0;0;0;0;United States
326;1973;College Degree;Single;51148;1;1;2/5/22;38;235;6;45;8;9;12;4;5;1;6;6;0;0;0;0;0;0;Argentina
10967;1963;College Degree;Divorced;33378;1;1;2/6/20;38;33;6;40;3;7;10;3;2;0;4;7;0;0;0;0;0;0;Spain
5370;1973;Doctorate;Single;32644;1;0;1/1/23;38;239;3;141;0;7;23;4;7;1;6;8;1;0;0;0;0;0;United States
2098;1969;Doctorate;Single;33581;2;0;1/8/20;38;11;0;5;0;0;1;1;1;0;2;8;0;0;0;0;0;0;United States
1773;1978;High School;Single;12393;0;0;12/4/19;38;5;6;15;11;7;13;1;2;0;3;9;0;0;0;0;0;0;Spain
5036;1984;Doctorate;Single;42710;1;0;11/3/22;38;252;3;42;4;3;102;2;4;5;3;6;0;0;0;0;0;0;United States
4856;1957;High School;Single;82347;0;0;11/6/19;38;556;54;845;202;133;63;1;7;7;10;3;1;0;0;1;0;0;Argentina
8722;1957;High School;Single;82347;0;0;11/6/19;38;556;54;845;202;133;63;1;7;7;10;3;1;0;0;1;0;1;Chile
2156;1955;Doctorate;Single;22554;1;1;11/3/19;38;27;0;10;0;0;4;4;2;0;4;5;0;0;0;0;0;0;United States
2569;1987;College Degree;Single;17323;0;0;10/7/20;38;3;14;17;6;1;5;1;1;0;3;8;0;0;0;0;0;0;Portugal
10151;1960;College Degree;Divorced;62204;0;2;9/9/19;38;317;46;247;151;46;139;1;4;5;12;3;0;0;0;0;0;0;United States
10473;1956;Doctorate;Divorced;78028;0;1;9/7/20;38;158;19;288;25;0;38;1;6;4;9;7;0;1;1;0;0;1;United States
7079;1962;College Degree;Divorced;63887;0;1;9/8/19;38;897;23;207;15;11;92;5;9;6;12;6;0;0;0;0;0;0;Spain
6875;1965;Doctorate;Married;32727;0;0;8/3/22;38;167;13;180;86;13;70;2;7;3;5;8;0;0;0;0;0;0;Chile
6728;1985;College Degree;Married;29103;1;0;8/8/22;38;16;0;17;6;3;6;2;1;0;3;9;0;0;0;0;0;0;United States
2471;1965;College Degree;Single;61482;0;0;6/3/21;39;48;58;68;16;66;43;1;3;2;6;2;0;0;0;0;0;0;Spain
49;1970;College Degree;Single;20587;1;0;5/11/18;39;2;3;6;4;1;9;1;1;1;2;7;0;0;0;0;0;0;Chile
4973;1970;College Degree;Single;20587;1;0;5/11/18;39;2;3;6;4;1;9;1;1;1;2;7;0;0;0;0;0;0;Chile
6387;1976;Doctorate;Married;52190;1;1;5/8/18;39;42;0;17;0;0;18;3;2;1;3;5;1;0;0;0;0;0;Spain
5866;1974;College Degree;Married;48186;1;0;3/4/22;39;97;3;66;12;7;34;3;4;1;4;7;0;0;0;0;0;0;United States
8523;1968;College Degree;Single;19329;1;0;12/2/23;39;24;1;16;12;2;5;3;4;0;3;8;0;0;0;0;0;0;Chile
7901;1971;Master's Degree;Single;34109;0;1;11/6/20;39;9;1;5;2;1;4;1;0;0;3;4;0;0;0;0;0;0;Brazil
898;1986;College Degree;Single;23477;1;0;10/1/23;39;38;15;54;3;8;29;3;3;0;4;8;0;0;0;0;0;0;United States
10242;1966;Doctorate;Married;47472;1;1;9/1/23;39;56;0;11;0;0;8;2;2;0;4;5;0;0;0;0;0;0;United States
5835;1976;Doctorate;Divorced;14849;1;0;7/2/20;39;21;2;28;3;2;9;3;2;0;4;8;0;0;0;0;0;0;United States
6919;1978;High School;Single;26224;1;0;6/4/20;39;4;7;15;13;9;15;3;2;1;3;6;0;0;0;0;0;0;United States
6197;1962;Doctorate;Single;27238;1;1;4/5/22;39;37;0;17;0;0;3;3;3;0;3;9;0;0;0;0;0;0;United States
10475;1970;Master's Degree;Married;;0;1;4/1/20;39;187;5;65;26;20;14;2;4;2;6;5;0;0;0;0;0;0;Portugal
4201;1962;College Degree;Single;57967;0;1;3/3/20;39;229;7;137;4;0;91;5;4;2;8;5;0;0;0;0;0;0;Argentina
5092;1949;Doctorate;Divorced;51569;0;1;2/11/20;39;380;0;47;6;0;34;4;7;1;7;8;0;1;0;0;0;1;United States
6566;1954;Doctorate;Single;72550;1;1;11/8/19;39;826;50;317;50;38;38;9;5;2;12;8;0;0;0;0;0;0;Brazil
6613;1970;Master's Degree;Single;44511;1;0;10/4/19;39;513;7;133;46;14;14;6;8;4;8;8;0;0;0;0;0;0;Brazil
9094;1955;High School;Single;62972;0;1;8/3/19;39;313;15;47;20;0;192;2;7;4;3;6;0;0;0;0;0;1;United States
9847;1955;High School;Single;62972;0;1;8/3/19;39;313;15;47;20;0;192;2;7;4;3;6;0;0;0;0;0;0;United States
10767;1989;Doctorate;Married;77845;0;0;5/3/21;40;760;40;480;0;40;26;1;3;5;12;1;0;0;1;1;0;0;Portugal
7943;1975;Doctorate;Single;36663;1;0;4/4/21;40;18;0;6;3;3;5;1;1;1;3;2;0;0;0;0;0;0;Spain
1055;1976;Master's Degree;Single;53204;1;1;3/4/22;40;29;0;8;2;0;6;1;1;0;3;4;0;0;0;0;0;0;Germany
